spec,CWE,class,className,method,location,error,expecting
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest02307,BenchmarkTest02307,doPost,BenchmarkTest02307.java:86,InvalidSequenceOfMethodCalls,unknown
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest02307,BenchmarkTest02307,doPost,BenchmarkTest02307.java:86,UnsafeAlgorithm,expecting one of {SHA-256, SHA-384, SHA-512} but found .
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest02307,BenchmarkTest02307,doPost,BenchmarkTest02307.java:88,InvalidSequenceOfMethodCalls,unknown
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest02308,BenchmarkTest02308,doPost,BenchmarkTest02308.java:78,InvalidSequenceOfMethodCalls,unknown
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest02308,BenchmarkTest02308,doPost,BenchmarkTest02308.java:78,UnsafeAlgorithm,expecting one of {SHA-256, SHA-384, SHA-512} but found .
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest02308,BenchmarkTest02308,doPost,BenchmarkTest02308.java:80,InvalidSequenceOfMethodCalls,unknown
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest02311,BenchmarkTest02311,doPost,BenchmarkTest02311.java:78,InvalidSequenceOfMethodCalls,unknown
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest02311,BenchmarkTest02311,doPost,BenchmarkTest02311.java:78,UnsafeAlgorithm,expecting one of {SHA-256, SHA-384, SHA-512} but found MD5.
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest02311,BenchmarkTest02311,doPost,BenchmarkTest02311.java:80,InvalidSequenceOfMethodCalls,unknown
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest02385,BenchmarkTest02385,doPost,BenchmarkTest02385.java:74,InvalidSequenceOfMethodCalls,unknown
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest02385,BenchmarkTest02385,doPost,BenchmarkTest02385.java:74,UnsafeAlgorithm,expecting one of {SHA-256, SHA-384, SHA-512} but found .
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest02385,BenchmarkTest02385,doPost,BenchmarkTest02385.java:76,InvalidSequenceOfMethodCalls,unknown
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest02386,BenchmarkTest02386,doPost,BenchmarkTest02386.java:66,InvalidSequenceOfMethodCalls,unknown
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest02386,BenchmarkTest02386,doPost,BenchmarkTest02386.java:66,UnsafeAlgorithm,expecting one of {SHA-256, SHA-384, SHA-512} but found .
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest02386,BenchmarkTest02386,doPost,BenchmarkTest02386.java:68,InvalidSequenceOfMethodCalls,unknown
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest02387,BenchmarkTest02387,doPost,BenchmarkTest02387.java:66,InvalidSequenceOfMethodCalls,unknown
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest02387,BenchmarkTest02387,doPost,BenchmarkTest02387.java:66,UnsafeAlgorithm,expecting one of {SHA-256, SHA-384, SHA-512} but found MD5.
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest02387,BenchmarkTest02387,doPost,BenchmarkTest02387.java:68,InvalidSequenceOfMethodCalls,unknown
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest02388,BenchmarkTest02388,doPost,BenchmarkTest02388.java:66,InvalidSequenceOfMethodCalls,unknown
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest02388,BenchmarkTest02388,doPost,BenchmarkTest02388.java:66,UnsafeAlgorithm,expecting one of {SHA-256, SHA-384, SHA-512} but found MD5.
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest02388,BenchmarkTest02388,doPost,BenchmarkTest02388.java:68,InvalidSequenceOfMethodCalls,unknown
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest02391,BenchmarkTest02391,doPost,BenchmarkTest02391.java:70,InvalidSequenceOfMethodCalls,unknown
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest02391,BenchmarkTest02391,doPost,BenchmarkTest02391.java:70,UnsafeAlgorithm,expecting one of {SHA-256, SHA-384, SHA-512} but found MD5.
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest02391,BenchmarkTest02391,doPost,BenchmarkTest02391.java:72,InvalidSequenceOfMethodCalls,unknown
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest02392,BenchmarkTest02392,doPost,BenchmarkTest02392.java:70,InvalidSequenceOfMethodCalls,unknown
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest02392,BenchmarkTest02392,doPost,BenchmarkTest02392.java:70,UnsafeAlgorithm,expecting one of {SHA-256, SHA-384, SHA-512} but found MD5.
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest02392,BenchmarkTest02392,doPost,BenchmarkTest02392.java:72,InvalidSequenceOfMethodCalls,unknown
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest02393,BenchmarkTest02393,doPost,BenchmarkTest02393.java:70,InvalidSequenceOfMethodCalls,unknown
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest02393,BenchmarkTest02393,doPost,BenchmarkTest02393.java:70,UnsafeAlgorithm,expecting one of {SHA-256, SHA-384, SHA-512} but found MD5.
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest02393,BenchmarkTest02393,doPost,BenchmarkTest02393.java:72,InvalidSequenceOfMethodCalls,unknown
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest02474,BenchmarkTest02474,doPost,BenchmarkTest02474.java:66,InvalidSequenceOfMethodCalls,unknown
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest02474,BenchmarkTest02474,doPost,BenchmarkTest02474.java:66,UnsafeAlgorithm,expecting one of {SHA-256, SHA-384, SHA-512} but found .
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest02474,BenchmarkTest02474,doPost,BenchmarkTest02474.java:68,InvalidSequenceOfMethodCalls,unknown
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest02475,BenchmarkTest02475,doPost,BenchmarkTest02475.java:66,InvalidSequenceOfMethodCalls,unknown
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest02475,BenchmarkTest02475,doPost,BenchmarkTest02475.java:66,UnsafeAlgorithm,expecting one of {SHA-256, SHA-384, SHA-512} but found MD5.
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest02475,BenchmarkTest02475,doPost,BenchmarkTest02475.java:68,InvalidSequenceOfMethodCalls,unknown
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest02476,BenchmarkTest02476,doPost,BenchmarkTest02476.java:66,InvalidSequenceOfMethodCalls,unknown
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest02476,BenchmarkTest02476,doPost,BenchmarkTest02476.java:66,UnsafeAlgorithm,expecting one of {SHA-256, SHA-384, SHA-512} but found MD5.
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest02476,BenchmarkTest02476,doPost,BenchmarkTest02476.java:68,InvalidSequenceOfMethodCalls,unknown
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest02478,BenchmarkTest02478,doPost,BenchmarkTest02478.java:70,InvalidSequenceOfMethodCalls,unknown
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest02478,BenchmarkTest02478,doPost,BenchmarkTest02478.java:70,UnsafeAlgorithm,expecting one of {SHA-256, SHA-384, SHA-512} but found MD5.
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest02478,BenchmarkTest02478,doPost,BenchmarkTest02478.java:72,InvalidSequenceOfMethodCalls,unknown
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest02573,BenchmarkTest02573,doPost,BenchmarkTest02573.java:88,InvalidSequenceOfMethodCalls,unknown
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest02573,BenchmarkTest02573,doPost,BenchmarkTest02573.java:88,UnsafeAlgorithm,expecting one of {SHA-256, SHA-384, SHA-512} but found .
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest02573,BenchmarkTest02573,doPost,BenchmarkTest02573.java:90,InvalidSequenceOfMethodCalls,unknown
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest02574,BenchmarkTest02574,doPost,BenchmarkTest02574.java:88,InvalidSequenceOfMethodCalls,unknown
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest02574,BenchmarkTest02574,doPost,BenchmarkTest02574.java:88,UnsafeAlgorithm,expecting one of {SHA-256, SHA-384, SHA-512} but found .
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest02574,BenchmarkTest02574,doPost,BenchmarkTest02574.java:90,InvalidSequenceOfMethodCalls,unknown
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest02575,BenchmarkTest02575,doPost,BenchmarkTest02575.java:88,InvalidSequenceOfMethodCalls,unknown
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest02575,BenchmarkTest02575,doPost,BenchmarkTest02575.java:88,UnsafeAlgorithm,expecting one of {SHA-256, SHA-384, SHA-512} but found MD5.
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest02575,BenchmarkTest02575,doPost,BenchmarkTest02575.java:90,InvalidSequenceOfMethodCalls,unknown
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest02577,BenchmarkTest02577,doPost,BenchmarkTest02577.java:92,InvalidSequenceOfMethodCalls,unknown
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest02577,BenchmarkTest02577,doPost,BenchmarkTest02577.java:92,UnsafeAlgorithm,expecting one of {SHA-256, SHA-384, SHA-512} but found MD5.
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest02577,BenchmarkTest02577,doPost,BenchmarkTest02577.java:94,InvalidSequenceOfMethodCalls,unknown
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest02670,BenchmarkTest02670,doPost,BenchmarkTest02670.java:73,InvalidSequenceOfMethodCalls,unknown
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest02670,BenchmarkTest02670,doPost,BenchmarkTest02670.java:73,UnsafeAlgorithm,expecting one of {SHA-256, SHA-384, SHA-512} but found .
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest02670,BenchmarkTest02670,doPost,BenchmarkTest02670.java:75,InvalidSequenceOfMethodCalls,unknown
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest02671,BenchmarkTest02671,doPost,BenchmarkTest02671.java:73,InvalidSequenceOfMethodCalls,unknown
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest02671,BenchmarkTest02671,doPost,BenchmarkTest02671.java:73,UnsafeAlgorithm,expecting one of {SHA-256, SHA-384, SHA-512} but found .
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest02671,BenchmarkTest02671,doPost,BenchmarkTest02671.java:75,InvalidSequenceOfMethodCalls,unknown
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest02674,BenchmarkTest02674,doPost,BenchmarkTest02674.java:65,InvalidSequenceOfMethodCalls,unknown
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest02674,BenchmarkTest02674,doPost,BenchmarkTest02674.java:65,UnsafeAlgorithm,expecting one of {SHA-256, SHA-384, SHA-512} but found MD5.
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest02674,BenchmarkTest02674,doPost,BenchmarkTest02674.java:67,InvalidSequenceOfMethodCalls,unknown
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest02675,BenchmarkTest02675,doPost,BenchmarkTest02675.java:65,InvalidSequenceOfMethodCalls,unknown
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest02675,BenchmarkTest02675,doPost,BenchmarkTest02675.java:65,UnsafeAlgorithm,expecting one of {SHA-256, SHA-384, SHA-512} but found MD5.
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest02675,BenchmarkTest02675,doPost,BenchmarkTest02675.java:67,InvalidSequenceOfMethodCalls,unknown
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest02677,BenchmarkTest02677,doPost,BenchmarkTest02677.java:69,InvalidSequenceOfMethodCalls,unknown
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest02677,BenchmarkTest02677,doPost,BenchmarkTest02677.java:69,UnsafeAlgorithm,expecting one of {SHA-256, SHA-384, SHA-512} but found MD5.
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest02677,BenchmarkTest02677,doPost,BenchmarkTest02677.java:71,InvalidSequenceOfMethodCalls,unknown
SSLContextSpec,-,org.apache.tomcat.util.net.jsse.JSSESSLContext,JSSESSLContext,<init>,JSSESSLContext.java:45,InvalidSequenceOfMethodCalls,unknown
SSLContextSpec,-,org.apache.tomcat.util.net.jsse.JSSESSLContext,JSSESSLContext,init,JSSESSLContext.java:53,InvalidSequenceOfMethodCalls,unknown
SSLContextSpec,-,org.apache.tomcat.util.net.jsse.JSSESSLContext,JSSESSLContext,init,JSSESSLContext.java:53,UnsafeProtocol,expecting one of {TLSv1.2, TLSv1.3} but found TLS.
SecureRandomSpec,-,org.apache.catalina.util.SessionIdGeneratorBase,SessionIdGeneratorBase,getRandomBytes,SessionIdGeneratorBase.java:205,InvalidSequenceOfMethodCalls,unknown
SecureRandomSpec,-,org.bouncycastle.jcajce.provider.symmetric.util.BaseBlockCipher,BaseBlockCipher,engineInit,Unknown Source,InvalidSequenceOfMethodCalls,unknown
